"RA"	"PLOT"	"DATE"	"CREW"	"S."	"INV"	"NT/MT"	"TREE_CODE"	"DBH"	"GAP"	"COND"	"CC"	"ST"	"LI"	"BAD"	"NOTES"
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	13.00	4.00		"ABBA"			9					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	14.00	1.00	"NT"	"ABBA"	2.80	0		"I"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	14.00	2.00		"ABBA"	3.20	0		"I"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	14.00	3.00		"ABBA"	3.40		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	14.00	4.00		"ABBA"	3.60		0		"D"	1		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	15.00	1.00	"NT"	"ACRU"	7.70	0		"D"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	15.00	2.00		"ACRU"			8					
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	15.00	3.00		"ACRU"			9					
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	15.00	4.00		"ACRU"			9					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	16.00	1.00	"NT"	"ABBA"	5.40	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	16.00	2.00		"ABBA"	6.50	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	16.00	3.00		"ABBA"	7.40		0		"C"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	16.00	4.00		"ABBA"	8.20		0		"C"	0		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	17.00	1.00	"NT"	"ABBA"	3.50	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	17.00	2.00		"ABBA"	5.00	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	17.00	3.00		"ABBA"	6.00		0		"C"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	17.00	4.00		"ABBA"	7.40		0		"D"	0		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	18.00	1.00	"NT"	"ABBA"	1.60	0		"I"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	18.00	2.00		"ABBA"			8					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	19.00	1.00	"NT"	"ACSA"	4.60	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	19.00	2.00		"ACSA"	5.00	0	3	"I"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	19.00	3.00		"ACSA"	5.10		3		"C"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	19.00	4.00		"ACSA"			9					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	20.00	1.00	"NT"	"ABBA"	3.00	0		"I"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	20.00	2.00		"ABBA"			9					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	21.00	1.00	"NT"	"ABBA"	1.90	0		"I"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	21.00	2.00		"ABBA"	2.90	0		"C"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	21.00	3.00		"ABBA"	3.10		0		"C"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	21.00	4.00		"ABBA"	3.40		0		"C"	0		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	22.00	1.00	"NT"	"ABBA"	3.00	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	22.00	2.00		"ABBA"	3.60	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	22.00	3.00		"ABBA"	3.80		0		"C"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	22.00	4.00		"ABBA"			9					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	23.00	1.00	"NT"	"ABBA"	1.70	0		"I"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	23.00	2.00		"ABBA"	2.20	0		"I"			"DBH"	
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	23.00	3.00		"ABBA"	2.20		0		"D"	0	"DBH"	
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	23.00	4.00		"ABBA"	2.30		0		"D"	1		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	24.00	1.00	"NT"	"ABBA"	4.00	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	24.00	2.00		"ABBA"	4.30	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	24.00	3.00		"ABBA"			8					
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	25.00	1.00	"NT"	"ABBA"	3.40	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	25.00	2.00		"ABBA"	4.50	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	25.00	3.00		"ABBA"	4.90		0		"C"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	25.00	4.00		"ABBA"	5.70		0		"D"	1		
4.00	"B3"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	26.00	1.00	"NT"	"ABBA"	2.00	0		"C"				
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	26.00	2.00		"ABBA"			8					
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	26.00	3.00		"ABBA"	2.40		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	26.00	4.00		"ABBA"	2.80		0		"D"	1		
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	27.00	2.00	"NT"	"ABBA"	2.00	0		"I"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	27.00	3.00		"ABBA"	2.30		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	27.00	4.00		"ABBA"	2.70		0		"D"	1		
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	28.00	2.00	"NT"	"ABBA"	2.60	0		"C"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	28.00	3.00		"ABBA"	3.30		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	28.00	4.00		"ABBA"	4.30		0		"D"	0		
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	29.00	2.00	"NT"	"ABBA"	2.30	0		"C"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	29.00	3.00		"ABBA"	3.00		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	29.00	4.00		"ABBA"	3.40		0		"D"	0		
4.00	"B3"	6/1/2001 0:00:00	"MRS, JB, ML"	30.00	2.00	"NT"	"ABBA"	2.00	0		"D"				
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	30.00	3.00		"ABBA"	3.20		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	30.00	4.00		"ABBA"	3.50		0		"D"	0		
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	31.00	3.00	"NT"	"ABBA"	1.50		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	31.00	4.00		"ABBA"			9					
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	32.00	3.00	"NT"	"ABBA"	1.50		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	32.00	4.00		"ABBA"	2.20		0		"D"	0		
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	33.00	3.00	"NT"	"ABBA"	1.60		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	33.00	4.00		"ABBA"	2.20		5		"D"	0		
4.00	"B3"	7/1/2006 0:00:00	"ST,AS,MJ"	34.00	3.00	"NT"	"ABBA"	2.40		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	34.00	4.00		"ABBA"	3.30		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	35.00	4.00		"ABBA"	1.70		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	36.00	4.00		"ABBA"	1.60		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	37.00	4.00		"ABBA"	3.40		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	38.00	4.00		"ABBA"	1.70		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	39.00	4.00		"ABBA"	3.00		0		"D"	0		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	40.00	4.00		"ABBA"	2.20		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	41.00	4.00		"ABBA"	1.60		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	42.00	4.00		"ABBA"	1.70		0		"D"	1		
4.00	"B3"	7/13/2010 0:00:00	"AB;AS"	43.00	4.00		"ABBA"	2.10		0		"D"	1		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	1.00	1.00	"NT"	"ACRU"	7.00	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	1.00	2.00		"ACRU"	7.40	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	1.00	3.00		"ACRU"	7.80		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	1.00	4.00		"ACRU"	7.60		0		"C"	1		"previous dbh low and defect."
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	2.00	1.00	"NT"	"TSCA"	4.60	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	2.00	2.00		"TSCA"	4.40	0		"C"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	2.00	3.00		"TSCA"	4.90		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	2.00	4.00		"TSCA"	5.00		0		"D"	1		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	3.00	1.00	"NT"	"TSCA"	5.30	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	3.00	2.00		"TSCA"	5.50	0		"C"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	3.00	3.00		"TSCA"	6.20		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	3.00	4.00		"TSCA"	6.40		0		"D"	1		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	4.00	1.00	"NT"	"TSCA"	6.10	0		"C"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	4.00	2.00		"TSCA"	6.70	0		"C"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	4.00	3.00		"TSCA"	6.80		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	4.00	4.00		"TSCA"	7.10		0		"D"	1		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	5.00	1.00	"NT"	"TSCA"	8.20	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	5.00	2.00		"TSCA"	8.20	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	5.00	3.00		"TSCA"			-1					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	6.00	1.00	"NT"	"TSCA"	6.20	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	6.00	2.00		"TSCA"	7.10	0		"C"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	6.00	3.00		"TSCA"	8.00		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	6.00	4.00		"TSCA"	8.10		0		"D"	0		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	7.00	1.00	"NT"	"ABBA"	9.10	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	7.00	2.00		"ABBA"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	8.00	1.00	"NT"	"ACRU"	7.20	0		"C"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	8.00	2.00		"ACRU"	6.70	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	8.00	3.00		"ACRU"			9					
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	8.00	4.00		"ACRU"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	9.00	1.00	"NT"	"ACRU"	8.90	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	9.00	2.00		"ACRU"	8.30	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	9.00	3.00		"ACRU"	9.30		0		"C"	1		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	9.00	4.00		"ACRU"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	10.00	1.00	"NT"	"ACRU"	5.20	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	10.00	2.00		"ACRU"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	11.00	1.00	"NT"	"FAGR"	8.30	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	11.00	2.00		"FAGR"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	12.00	1.00	"NT"	"TSCA"	4.80	0		"C"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	12.00	2.00		"TSCA"	5.00	0		"O"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	12.00	3.00		"TSCA"	5.80		5		"D"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	12.00	4.00		"TSCA"			9					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	13.00	1.00	"NT"	"TSCA"	4.50	0		"I"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	13.00	2.00		"TSCA"	4.10	0		"I"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	13.00	3.00		"TSCA"	4.70		0		"D"	1		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	13.00	4.00		"TSCA"	4.70		0		"D"	0		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	14.00	1.00	"NT"	"TSCA"	4.90	0		"C"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	14.00	2.00		"TSCA"	5.40	0		"I"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	14.00	3.00		"TSCA"	6.30		0		"D"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	14.00	4.00		"TSCA"	7.00		0		"D"	0		
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	15.00	1.00	"NT"	"TSCA"	9.10	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	15.00	2.00		"TSCA"			-1					
4.00	"B5"	7/24/1995 0:00:00	"DS, KB, MM, MM, TT"	16.00	1.00	"NT"	"TSCA"	8.50	0		"D"				
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	16.00	2.00		"TSCA"	8.40	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	16.00	3.00		"TSCA"	9.30		0		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	16.00	4.00		"TSCA"			-1					"OS# 100"
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	17.00	2.00	"NT"	"ACRU"	8.60	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	17.00	3.00		"ACRU"	8.60		24		"C"	0		
4.00	"B5"	7/14/2010 0:00:00	"AB;AS"	17.00	4.00		"ACRU"			9					
4.00	"B5"	5/29/2001 0:00:00	"LC, BP, MP"	18.00	2.00	"NT"	"ACRU"	8.70	0		"D"				
4.00	"B5"	7/1/2006 0:00:00	"ST,AS,MJ"	18.00	3.00		"ACRU"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	1.00	1.00	"NT"	"ABBA"	8.20	0		"D"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	1.00	2.00		"ABBA"	8.30	0		"C"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	1.00	3.00		"ABBA"			9					
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	1.00	4.00		"ABBA"			9					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	2.00	1.00	"NT"	"ABBA"	2.40	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	2.00	2.00		"ABBA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	3.00	1.00	"NT"	"ABBA"	5.20	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	3.00	2.00		"ABBA"			8					
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	3.00	3.00		"ABBA"			9					
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	3.00	4.00		"ABBA"			9					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	4.00	1.00	"NT"	"ABBA"	9.30	0		"D"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, ML, JB"	4.00	2.00		"ABBA"			-1					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	5.00	1.00	"NT"	"ACSA"	7.10	0		"D"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	5.00	2.00		"ACSA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	6.00	1.00	"NT"	"ABBA"	9.10	0		"D"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	6.00	2.00		"ABBA"	9.40	0	3	"C"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	6.00	3.00		"ABBA"			-1					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	7.00	1.00	"NT"	"ABBA"	2.50	0		"O"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	7.00	2.00		"ABBA"	2.40	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	7.00	3.00		"ABBA"	2.50		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	7.00	4.00		"ABBA"	2.70		5		"D"	0		
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	8.00	1.00	"NT"	"ACSA"	8.40	0		"C"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	8.00	2.00		"ACSA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	9.00	1.00	"NT"	"ACSA"	7.90	0		"C"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	9.00	2.00		"ACSA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	10.00	1.00	"NT"	"ACSA"	8.20	0		"O"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	10.00	2.00		"ACSA"	8.20	0		"D"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	10.00	3.00		"ACSA"	8.50		0		"C"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	10.00	4.00		"ACSA"	8.50		0		"C"	1		"Previous measured low"
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	11.00	1.00	"NT"	"ABBA"	3.70	0		"C"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	11.00	2.00		"ABBA"	4.20	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	11.00	3.00		"ABBA"	4.60		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	11.00	4.00		"ABBA"			9					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	12.00	1.00	"NT"	"ABBA"	2.30	0		"C"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	12.00	2.00		"ABBA"	2.40	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	12.00	3.00		"ABBA"	2.70		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	12.00	4.00		"ABBA"	2.80		4		"D"	0		
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	13.00	1.00	"NT"	"ABBA"	3.00	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	13.00	2.00		"ABBA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	14.00	1.00	"NT"	"ABBA"	3.10	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	14.00	2.00		"ABBA"	4.10	1		"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	14.00	3.00		"ABBA"	5.50		0		"D"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	14.00	4.00	"NT"	"ABBA"	6.60		0		"C"	1		
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	15.00	1.00	"NT"	"ABBA"	2.20	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	15.00	2.00		"ABBA"	2.10	1		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	15.00	3.00		"ABBA"	3.20		0		"D"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	15.00	4.00		"ABBA"	4.50		0		"C"	1		
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	16.00	1.00	"NT"	"ABBA"	1.80	0		"D"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	16.00	2.00		"ABBA"	1.80	0		"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	16.00	3.00		"ABBA"	2.00		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	16.00	4.00		"ABBA"	2.50		0		"D"	0		
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	17.00	1.00	"NT"	"ABBA"	3.60	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	17.00	2.00		"ABBA"	4.10	0	45	"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	17.00	3.00		"ABBA"			9					
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	17.00	4.00		"ABBA"			9					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	18.00	1.00	"NT"	"ABBA"	4.70	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	18.00	2.00		"ABBA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	19.00	1.00	"NT"	"ABBA"	2.60	0		"O"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	19.00	2.00		"ABBA"			8					
4.00	"B6"	7/25/1995 0:00:00	"MM, TT"	20.00	1.00	"NT"	"ABBA"	3.80	0		"I"				
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	20.00	2.00		"ABBA"	4.40	0		"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	20.00	3.00		"ABBA"	4.80		0		"D"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	20.00	4.00		"ABBA"	5.10		3		"D"	1		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	21.00	2.00	"NT"	"ABBA"	2.50	0		"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	21.00	3.00		"ABBA"	3.00		0		"D"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	21.00	4.00		"ABBA"	3.60		0		"D"	1		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	22.00	2.00	"NT"	"ABBA"	1.50	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	22.00	3.00		"ABBA"	2.10		0		"C"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	22.00	4.00		"ABBA"	2.20		0		"D"	0		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	23.00	2.00	"NT"	"ABBA"	2.40	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	23.00	3.00		"ABBA"	2.50		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	23.00	4.00		"ABBA"	2.50		4		"D"	0		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	24.00	2.00	"NT"	"ABBA"	2.40	0		"O"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	24.00	3.00		"ABBA"	2.40		0		"D"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	24.00	4.00		"ABBA"	2.60		4		"D"	0		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	25.00	2.00	"NT"	"ABBA"	6.80	0		"D"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	25.00	3.00		"ABBA"			9					
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	25.00	4.00		"ABBA"			9					
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	26.00	2.00	"NT"	"TSCA"	2.40	0		"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	26.00	3.00		"TSCA"	4.70		0		"C"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	26.00	4.00		"TSCA"	6.80		0		"C"	1		
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	27.00	2.00	"NT"	"ABBA"	2.90	0	4	"I"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	27.00	3.00		"ABBA"			8					
4.00	"B6"	6/1/2001 0:00:00	"LC, MRS, MP, BP, JB, ML"	28.00	2.00	"NT"	"ABBA"	4.90	0	4	"C"				
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	28.00	3.00		"ABBA"			9					
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	28.00	4.00		"ABBA"			9					
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	29.00	3.00	"NT"	"ABBA"	1.80		0		"D"	1		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	29.00	4.00		"ABBA"	3.00		0		"D"	1		
4.00	"B6"	7/1/2006 0:00:00	"ST,AS,MJ"	30.00	3.00	"NT"	"ACSA"	7.20		0		"C"	0		
4.00	"B6"	7/15/2010 0:00:00	"AB;AS"	30.00	4.00		"ACSA"	7.40		0		"C"	1		
